ext_rep,station_id,Year,line.station,Rpt_Line,Rpt_Sta,standard.haul.factor,volume.filtered,proportion.sorted,ID_mifish,ID_microscopy,larval_counts,bio_rep,1,2,3
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Danaphos oculatus,Danaphos oculatus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Delphinidae,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Diaphus,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Diaphus theta,Diaphus theta,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Diogenichthys atlanticus,Diogenichthys atlanticus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Diogenichthys laternatus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Electrona risso,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Engraulidae,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Engraulis mordax,Engraulis mordax,13,1996_86.7_50_1,16824,32941,17071
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Eopsetta jordani,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Epinephelus analogus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Genyonemus lineatus,Genyonemus lineatus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Glyptocephalus zachirus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Gonichthys tenuiculus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Halichoeres californica,Halichoeres californica,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Hippoglossina stomata,MISSING,NA,1996_86.7_50_1,516,1063,442
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Hippoglossus stenolepis,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Hygophum,Hygophum reinhardtii,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Icelinus cavifrons,MISSING,NA,1996_86.7_50_1,3562,7821,3551
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Icelinus filamentosus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Icelinus oculatus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Ichthyococcus irregularis,Ichthyococcus irregularis,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Icichthys lockingtoni,Icichthys lockingtoni,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Idiacanthus antrostomus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Lampanyctus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Lampanyctus tenuiformis,MISSING,NA,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Lepidopsetta bilineata,Lepidopsetta bilineata,0,1996_86.7_50_1,2102,4248,1991
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Lestidiops,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Lestidiops ringens,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Leuresthes tenuis,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Leuroglossus stilbius,Leuroglossus stilbius,0,1996_86.7_50_1,644,1064,580
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Liparis mucosus,Liparis mucosus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Lipolagus ochotensis,Lipolagus ochotensis,0,1996_86.7_50_1,317,1236,276
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Loweina rara,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Lyopsetta exilis,Lyopsetta exilis,1,1996_86.7_50_1,3838,7083,3199
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Macroramphosus gracilis,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Melamphaes,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Melamphaes lugubris,Melamphaes lugubris,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Melamphaes parvus,Melamphaes parvus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Menticirrhus undulatus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Merluccius productus,Merluccius productus,0,1996_86.7_50_1,0,71,17
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Microstoma,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Microstomus pacificus_clade,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Microstomus pacificus,Microstomus pacificus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Mola mola,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Myctophidae,Myctophidae,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Myctophum nitidulum,Myctophum nitidulum,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Nannobrachium,Nannobrachium,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Nannobrachium regale,Nannobrachium regale,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Nannobrachium ritteri,Nannobrachium ritteri,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Nansenia candida,Nansenia candida,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Nansenia crassa,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Neoclinus stephensae,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Notolychnus valdiviae,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Notoscopelus resplendens,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Odontopyxis trispinosa,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Oncorhynchus keta,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Ophiodon elongatus,Ophiodon elongatus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Opisthoproctidae,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Opostomias mitsuii,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Orthonopias triacis,Orthonopias triacis,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Oxylebius pictus,Oxylebius pictus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Paralabrax clathratus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Paralepididae,Paralepididae,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Paralichthys californicus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Parophrys vetulus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Parvilux ingens,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Peprilus simillimus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Perciformes,MISSING,NA,1996_86.7_50_1,1209,1089,894
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Pholis ornata,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Plectobranchus evides,1,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Pleuronectidae,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Pleuronichthys coenosus,Pleuronichthys coenosus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Pleuronichthys decurrens,Pleuronichthys decurrens,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Pleuronichthys verticalis,Pleuronichthys verticalis,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Poromitra crassiceps,Poromitra crassiceps,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Protomyctophum crockeri,Protomyctophum crockeri,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Radulinus asprellus,MISSING,NA,1996_86.7_50_1,0,39,15
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Rathbunella hypoplecta,Rathbunella,0,1996_86.7_50_1,726,587,416
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Rhinogobiops nicholsii,Rhinogobiops nicholsii,0,1996_86.7_50_1,22,48,28
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Ruscarius creaseri,Ruscarius creaseri,0,1996_86.7_50_1,0,85,70
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Ruscarius meanyi,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Sardinops sagax,Sardinops sagax,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Scomber japonicus,Scomber japonicus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Scopelogadus bispinosus,Scopelogadus mizolepis bispinosus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Scopelosaurus,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Scorpaenichthys marmoratus,Scorpaenichthys marmoratus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Sebastes,Sebastes,23,1996_86.7_50_1,23514,46237,26499
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Sebastolobus,Sebastolobus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Sebastolobus altivelis,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Seriola dorsalis,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Spirinchus starksi,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Stenobrachius,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Stenobrachius leucopsarus,Stenobrachius leucopsarus,0,1996_86.7_50_1,5322,10806,3828
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Stenobrachius nannochir,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Sternoptyx,Sternoptyx,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Stichaeidae,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Stomias atriventer,Stomias atriventer,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Symbolophorus californiensis,Symbolophorus californiensis,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Syngnathus leptorhynchus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Tarletonbeania crenularis,Tarletonbeania crenularis,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Tetragonurus cuvieri,Tetragonurus cuvieri,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Thunnus,MISSING,NA,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Trachipterus altivelis,Trachipterus altivelis,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Trachurus symmetricus,Trachurus symmetricus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Triphoturus mexicanus,Triphoturus mexicanus,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Vinciguerria sp.,Vinciguerria lucetia,0,1996_86.7_50_1,0,0,0
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Xystreurys liolepis,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,MISSING,Zaniolepis frenata,0,1996_86.7_50_1,NA,NA,NA
1,1996_86.7_50,1996,86.7 50,86.7,50,4.98,138.2,0.475,Zaniolepis latipinnis,Zaniolepis latipinnis,0,1996_86.7_50_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Acanthocybium solandri,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Actinopteri,Disintegrated fish larvae,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Agonidae,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Ammodytes personatus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Anoplopoma fimbria,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Paralepididae,Arctozenus risso,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Argentina sialis,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Argentiniformes,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Argyropelecus,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Argyropelecus aculeatus,Argyropelecus,0,1996_93.3_30_1,0,43,28
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Argyropelecus affinis,Argyropelecus affinis,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Argyropelecus lychnus,Argyropelecus lychnus,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Argyropelecus sladeni,Argyropelecus sladeni,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Aristostomias scintillans,Aristostomias scintillans,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Artedius corallinus,Artedius lateralis,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Artedius lateralis,Artedius lateralis,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Atherinomorus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Atherinops affinis,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Bathyagonus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Bathylagidae,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Bathylagoides wesethi,Bathylagoides wesethi,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Bathylagus pacificus,Bathylagus pacificus,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Benthalbella dentata,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Brosmophycis marginata,Brosmophycis marginata,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Cataetyx rubrirostris,Cataetyx rubrirostris,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Caulolatilus princeps,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Ceratoscopelus townsendi,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Chaenopsis alepidota,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Chauliodus macouni,Chauliodus macouni,0,1996_93.3_30_1,8,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Cheilotrema saturnum,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Chiasmodontidae,Chiasmodon subniger,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Chilara taylori,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Chitonotus pugetensis,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Citharichthys,Citharichthys,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Citharichthys sordidus,Citharichthys sordidus,0,1996_93.3_30_1,0,515,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Citharichthys stigmaeus,Citharichthys stigmaeus,2,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Citharichthys xanthostigma,Citharichthys,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Clupea pallasii,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Clupeiformes,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Cololabis saira,Cololabis saira,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Coryphaenoides yaquinae,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Cottidae,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Cyclothone,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Cyclothone atraria,Cyclothone signata,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Danaphos oculatus,Danaphos oculatus,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Delphinidae,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Diaphus,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Diaphus theta,Diaphus theta,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Diogenichthys atlanticus,Diogenichthys atlanticus,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Diogenichthys laternatus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Electrona risso,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Engraulidae,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Engraulis mordax,Engraulis mordax,4,1996_93.3_30_1,1291,4581,3678
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Eopsetta jordani,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Epinephelus analogus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Genyonemus lineatus,Genyonemus lineatus,0,1996_93.3_30_1,0,574,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Glyptocephalus zachirus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Gonichthys tenuiculus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Halichoeres californica,Halichoeres californica,0,1996_93.3_30_1,0,412,98
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Hippoglossina stomata,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Hippoglossus stenolepis,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Hygophum,Hygophum reinhardtii,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Icelinus cavifrons,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Icelinus filamentosus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Icelinus oculatus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Ichthyococcus irregularis,Ichthyococcus irregularis,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Icichthys lockingtoni,Icichthys lockingtoni,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Idiacanthus antrostomus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Lampanyctus,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Lampanyctus tenuiformis,MISSING,NA,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Lepidopsetta bilineata,Lepidopsetta bilineata,0,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Lestidiops,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,MISSING,Lestidiops ringens,0,1996_93.3_30_1,NA,NA,NA
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Leuresthes tenuis,MISSING,NA,1996_93.3_30_1,0,0,0
1,1996_93.3_30,1996,93.3 30,93.3,30,5.79,387.3,1,Leuroglossus stilbius,Leuroglossus stilbius,19,1996_93.3_30_1,1941,8400,8158
